# Pathway	R1-1	R1-2	R1-3	R1-4	R1-5	R2-1	R2-2	R2-3	R2-4	R2-5	R3-1	R3-2	R3-3	R3-4	R3-5	R4-1	R4-2	R4-3	R4-4	R4-5	R5-1	R5-2	R5-3	R5-4	R5-5	R6-1	R6-2	R6-3	R6-4	R6-5	S1-1	S1-2	S1-3	S1-4	S1-5	S2-1	S2-2	S2-3	S2-4	S2-5	S3-1	S3-2	S3-3	S3-4	S3-5	S4-1	S4-2	S4-3	S4-4	S4-5	S5-1	S5-2	S5-3	S5-4	S5-5	S6-1	S6-2	S6-3	S6-4	S6-5
P562-PWY: myo-inositol degradation I|unclassified	43.5981901932	15.4941154465	11.2916603976	19.1011153290	26.6070077469	55.2902150351	16.1251750895	58.1445986589	11.0092501082	28.8150338831	37.7406592022	19.7183864375	16.2381082904	20.5003741142	30.9202299548	31.5857207724	30.4153655617	13.5450286578	9.9696566523	22.9650644808	11.9720884992	32.4044307528	48.9428156522	31.7218125181	27.6401210010	27.4857075144	54.8149871217	29.7776326652	40.5555892312	33.5020148135	17.3685754651	7.6930434567	15.6921198102	32.7751831143	16.9683696512	24.7763263106	29.9181708783	9.9758926630	14.7374158084	12.1765537479	10.6706039467	23.2492886650	40.0464345651	32.5011369951	10.1357367476	26.1355869080	28.5833173735	12.0739042901	17.7554485368	19.9399680075	48.3901229380	4.9275875869	6.0491974287	15.1177023233	0	30.0592540446	23.8062195428	29.6808637943	0	30.7520595730
P601-PWY: (+)-camphor degradation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.5510027742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P601-PWY: (+)-camphor degradation|unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.5510027742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P621-PWY: nylon-6 oligomer degradation	34.5509405302	21.8296211377	5.9834862432	26.5820524301	31.0386570931	22.9061459102	17.4805352593	62.9986042276	4.8687951987	27.2140508172	25.3146989827	23.1955483088	19.3316757299	16.9557737879	34.0048786596	25.1143086658	33.6818355914	30.5577293497	16.8107575777	35.3459279829	29.4351676563	0	45.6917168471	20.5327592891	14.2931861649	20.1534352397	36.8821903457	20.2760155346	49.0390878359	9.4184601216	18.8908252038	0	20.1216357119	4.6712240914	21.4111579546	16.2930526917	16.0974173916	12.7769419114	20.2378422816	18.7304788755	22.0652970846	25.0894121707	29.0504468282	20.2380126419	45.5746298701	7.6146125260	24.8465832481	30.2726854387	10.3635550501	22.5209922462	44.3357066507	9.6077139112	0	21.8353283060	20.0521862176	27.0969230987	25.6450615104	34.6839458276	17.3627565135	20.7348885759
P621-PWY: nylon-6 oligomer degradation|unclassified	29.2879133008	21.1501505286	5.7055274602	26.5820524301	27.9952941998	22.0844436721	17.4805352593	30.8323957539	4.8687951987	21.6906142386	25.3146989827	22.0160965091	18.1037812896	16.9557737879	34.0048786596	25.1143086658	33.6818355914	30.5577293497	16.8107575777	35.3459279829	25.0061902042	0	43.7159430492	20.5327592891	13.6208618482	20.1534352397	36.8821903457	19.0716375145	49.0390878359	9.4184601216	18.8908252038	0	20.1216357119	4.6712240914	21.4111579546	16.2930526917	16.0974173916	12.7769419114	20.2378422816	18.7304788755	22.0652970846	25.0894121707	29.0504468282	20.2380126419	45.5746298701	7.6146125260	24.8465832481	30.2726854387	10.3635550501	22.5209922462	44.3357066507	9.6077139112	0	21.8353283060	20.0521862176	27.0969230987	25.6450615104	34.6839458276	17.3627565135	20.7348885759
PANTO-PWY: phosphopantothenate biosynthesis I	3617.9104933398	3817.5473836946	3307.3798727764	3374.5124277229	3340.4257494730	4002.0553851543	2468.1270892366	4178.8160722850	2201.5191465410	3394.9213357691	3042.0518240583	3605.6950830517	3220.4487303368	3409.1043926992	3667.6219146359	3875.6258758677	3545.7341980456	4044.7956242003	3265.2805279175	3601.8132305820	4021.6165617956	3587.5300336377	4099.0408595869	3760.2806984014	3917.0598717484	3610.8234947805	4173.0197311320	3599.4344339408	4141.5450108785	4011.9699711655	3953.0488958221	3956.7222574616	3597.6522270711	3838.7275332846	3386.8197358768	3843.8625164095	3762.8596001364	3387.8291562334	3484.3868209670	3812.6223884472	3847.8242713796	4327.5370769679	5160.4779660170	3675.0250282827	6401.4733119797	3991.7205337980	3755.9553634549	3625.0359068555	4026.0098416912	3415.1257197741	5593.2225730814	3231.7445097025	3668.6242407261	3936.0001109596	3507.4302735360	4249.9137200159	3971.2002586535	3172.2844852404	3871.4026591443	3885.0113181675
PANTO-PWY: phosphopantothenate biosynthesis I|g__Acinetobacter.s__Acinetobacter_oleivorans	0	0	0	0	0	10.0076809601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.6746571161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Arthrobacter.s__Arthrobacter_sp_FB24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.9658190329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Arthrobacter.s__Arthrobacter_sp_RC1_1_241	0	0	0	0	0	17.9802604954	0	36.4192767447	0	12.1054076583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Arthrobacter.s__Arthrobacter_sp_Soil761	0	0	0	0	0	0	0	18.3346065699	0	0	0	0	0	0	0	0	8.8022634392	0	0	11.0190835058	0	6.3244432281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Bosea.s__Bosea_robiniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.1600027673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Bradyrhizobium.s__Bradyrhizobium_diazoefficiens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.9932988726	1.9348597227	3.3660589060	6.3269983244	3.4735373583	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7578867325	0	0	0	0	0	0	0	0	0	0	0	0	1.9235966792	0	0	0	5.4977765927	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Bradyrhizobium.s__Bradyrhizobium_japonicum	23.9956783086	8.7888608253	2.6785617553	7.5016655423	12.0120348336	11.6214308131	0	13.9634825310	0	2.5300887713	0	0	6.4052165892	5.2311586486	13.3959199412	7.4499765978	1.9802186554	1.9822759422	9.3686960148	12.0215261762	12.5894243629	11.4191896249	23.9028514643	15.2918818451	11.4319931438	11.4670329679	14.1080001098	13.8036938691	7.4580390876	11.0195063934	3.8087914085	0	0	1.6109544905	2.0157903578	0	1.5111446921	0	0	0	0	0	0	0	2.3361643102	2.2335336916	1.9964279501	7.2762953139	10.0969479147	1.9766624377	5.1237419565	14.1748664275	6.2610480886	4.4021320313	3.6733194563	0	7.1606279572	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Bradyrhizobium.s__Bradyrhizobium_ottawaense	17.8459232438	11.4780374526	19.1948914880	26.7521285930	12.7817324573	18.3692832196	0	20.1087708430	0	8.6742080753	0	20.1320881653	11.9003650411	22.7264366632	12.9697543133	17.4304579661	18.8337325767	20.7028064413	21.5910336359	23.5606844632	26.2287811281	19.2548042421	27.9494341371	48.2635261599	29.0900765588	41.5783909781	32.8175159966	37.0097944043	35.5872564591	31.6127430956	5.5810486697	0	0	9.4129790357	4.7920793224	0	1.6661732130	0	2.1413052417	0	0	2.4422390961	0	0	0	5.9290771747	12.0708879313	5.7802473808	15.5690648784	0	21.3474183287	16.0303639830	15.8507033376	10.9423990994	15.3348881946	5.9759053630	28.2375902272	12.2490941333	6.2432831901	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Bradyrhizobium.s__Bradyrhizobium_shewense	2.6322965404	0	4.7036279075	4.1106073456	2.6589168890	2.6041265546	0	5.1632599457	0	0	0	2.3717377668	3.3278462922	0	2.1432398643	4.7302522564	3.4282316628	6.9308223985	0	1.6720444534	2.6470555457	0	6.6681370024	4.7671718588	3.9607399423	2.5674586333	11.1854482684	6.4190714169	1.6992503727	2.1297776832	2.7589378089	0	0	2.3621180826	0	0	1.5855504727	0	0	0	0	0	0	0	0	0	0	0	4.1783533416	0	2.1080948346	0	0	3.0649392206	2.2448425119	0	0	3.4468219764	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Bradyrhizobium.s__Bradyrhizobium_sp_S23321	0	0	0	0	0	0	0	13.1225921023	0	0	0	0	5.7605282552	0	0	0	0	0	0	0	7.0847863317	6.1323436405	10.7008431560	6.0976892242	8.4399457527	14.7108539200	8.0884916084	11.4625636089	5.0447880076	5.2057974674	0	0	0	3.3923649351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.1928527444	4.1571602879	0	0	0	3.8121551982	6.0562647557	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Burkholderia.s__Burkholderia_anthina	0	0	0	0	0	0	0	72.7358769515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Burkholderia.s__Burkholderia_cenocepacia	61.6665811189	27.0133913745	35.4909704935	10.5100929935	20.9251930980	54.3587286189	28.2955781024	139.2966547109	10.6718144818	265.0598446471	0	17.6882223046	0	0	2.1693934737	0	0	0	0	0	235.2346607104	40.5055301953	10.6663490087	26.6949090037	0	14.5943826807	0	61.0334254372	9.0859764931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Burkholderia.s__Burkholderia_cepacia	15.0168992023	0	6.8553478289	2.7878090427	11.4573058415	13.1278011743	14.4106049365	40.0723700683	4.5657046790	47.1712199243	0	5.2399501526	0	0	4.7216206515	0	0	0	0	0	16.4850817977	0	2.4106181949	2.7160139195	0	15.4673141756	0	8.7411883175	4.5570240787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Burkholderia.s__Burkholderia_lata	0	0	0	0	0	0	0	14.7216819107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.2889166175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Burkholderia.s__Burkholderia_reimsis	0	0	0	0	0	0	0	9.9011348097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.4237215657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Burkholderia.s__Burkholderia_sp_WP9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8771411141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Chryseobacterium.s__Chryseobacterium_culicis	0	0	0	0	0	0	17.3591071742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Chryseobacterium.s__Chryseobacterium_sp_StRB126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.8677228726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Chryseobacterium.s__Chryseobacterium_zeae	0	0	0	0	0	0	0	10.7789990439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Enterobacter.s__Enterobacter_bugandensis	7.2932631820	0	4.2380363765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8096122089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Enterobacter.s__Enterobacter_mori	0	0	3.3733136049	0	0	0	0	12.8816485579	0	10.4302894267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.9007482931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Ewingella.s__Ewingella_americana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.2099875991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Herbaspirillum.s__Herbaspirillum_aquaticum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.1773038632	0	0	10.6101234534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Herbaspirillum.s__Herbaspirillum_frisingense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5404218159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Herbaspirillum.s__Herbaspirillum_seropedicae	0	20.8965071023	23.6165656023	0	0	20.1883134308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Klebsiella.s__Klebsiella_grimontii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.5899531814	0	0	0	0	0	6.6160070541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Klebsiella.s__Klebsiella_michiganensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.5953810579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Klebsiella.s__Klebsiella_variicola	46.7899806692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.6283372397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Kutzneria.s__Kutzneria_sp_744	0	0	0	0	0	0	0	8.4719617188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Leclercia.s__Leclercia_adecarboxylata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6113871358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Lelliottia.s__Lelliottia_nimipressuralis	0	0	0	0	0	0	0	5.0063324145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7713823450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Massilia.s__Massilia_phosphatilytica	71.2972713208	0	40.4825055972	27.1747408863	0	32.0576404844	30.5599977821	56.1865639402	0	42.1210789668	0	0	0	0	0	0	0	0	0	0	30.0105995859	47.1183696991	16.5874702016	41.3914391311	23.3224249375	25.1866441483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Mesorhizobium.s__Mesorhizobium_huakuii	0	0	0	0	0	0	0	0	0	1.8145345075	0	0	0	0	0	0	0	0	0	0	0	0	4.2056074766	0	0	1.9603038471	0	4.2282553162	1.4963339817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Mesorhizobium.s__Mesorhizobium_japonicum	0	0	4.2517875321	0	0	7.3375610263	12.8588657063	14.1161841262	0	3.9535069363	0	13.1598326471	5.8414058317	0	10.2413167821	0	0	0	0	0	6.2751007897	8.3571551089	8.5216873335	8.5961754796	0	2.5295463707	12.8384152060	4.9391080817	8.0852732167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Mesorhizobium.s__Mesorhizobium_loti	3.8697194453	0	1.8084327586	0	0	0	0	3.5144918607	0	4.3189131957	0	3.4953136714	3.4997327466	0	3.5858359480	0	0	0	0	0	2.2679351098	4.7813892126	3.3618163731	3.0176029194	0	3.8015930485	4.1434032307	2.4201680672	2.3811886100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Metakosakonia.s__Kluyvera_intestini	0	0	0	0	0	0	0	0	0	5.7972290570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Mucilaginibacter.s__Mucilaginibacter_gossypii	0	0	0	0	0	0	0	0	0	2.2590361446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Mucilaginibacter.s__Mucilaginibacter_rubeus	0	0	0	0	0	0	0	0	0	6.3985552381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Pantoea.s__Pantoea_agglomerans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.4804270660	10.8973593870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Pantoea.s__Pantoea_allii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8113892542	2.1569156107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Pantoea.s__Pantoea_ananatis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.8148194392	10.9313925105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Pantoea.s__Pantoea_deleyi	0	0	0	0	0	0	0	18.1682268931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Pantoea.s__Pantoea_sesami	0	0	33.5852750706	0	24.4996212132	2.2953179127	44.8991377977	120.9530188323	20.1545602340	23.4340935020	0	0	125.8943016796	44.9540481832	6.9507598289	21.6191677996	0	29.8195616967	0	19.8354669039	272.2967408275	63.6924972008	47.3978407273	44.2927553613	22.8374775599	77.8604070173	0	10.1888650261	0	12.9241721184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Pantoea.s__Pantoea_vagans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5666444677	18.9975001042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Paraburkholderia.s__Paraburkholderia_caledonica	4.4612163947	0	1.4995313964	0	0	6.8936241204	0	12.2123539586	0	15.9419487320	0	0	0	0	0	0	0	0	0	0	12.9144178974	7.2595921419	0	7.8274057042	0	0	0	0	7.9040782105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Paraburkholderia.s__Paraburkholderia_caribensis	0	0	0	0	0	0	0	12.3331582896	0	17.8069415714	0	0	0	0	0	0	0	0	7.4191327512	0	14.8160532349	9.6959710352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Paraburkholderia.s__Paraburkholderia_graminis	20.2918363212	0	5.8352937775	0	3.7856595610	13.3080740149	0	17.4343466333	0	24.4183284047	0	0	0	0	0	0	0	0	0	0	15.9846855215	14.4015765340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Paraburkholderia.s__Paraburkholderia_phenoliruptrix	0	0	0	0	0	0	0	12.4682588772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Paraburkholderia.s__Paraburkholderia_phytofirmans	0	0	0	0	0	0	0	7.0103402519	0	4.3753865317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Paraburkholderia.s__Paraburkholderia_sediminicola	5.3376841366	0	6.3471083008	0	0	0	0	1.8867924528	0	0	0	0	0	0	0	0	0	0	0	0	2.0201171895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Paraburkholderia.s__Paraburkholderia_terricola	8.1293682411	0	7.6361649772	0	5.2522157785	0	0	0	0	2.9889781431	0	0	0	0	0	0	0	0	0	0	1.9129603061	1.8557794274	6.2461407673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Pseudarthrobacter.s__Pseudarthrobacter_sp_AG30	0	0	0	0	0	4.2091951483	0	16.7781995330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Pseudomonas.s__Pseudomonas_abietaniphila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.8341641028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Pseudomonas.s__Pseudomonas_arsenicoxydans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.1578537031	0	0	0	0	7.7495415882	0	9.0338086342	0	0	0	6.8180657479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Pseudomonas.s__Pseudomonas_fluorescens_group	0	0	0	0	0	0	0	2.5513391651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0732550104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Pseudomonas.s__Pseudomonas_putida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.7234545139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Pseudomonas.s__Pseudomonas_putida_group	0	0	0	0	0	0	0	2.8060329709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.9499813929	14.5446687163	0	0	0	0	6.6579536869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
