# Pathway	R1-1	R1-2	R1-3	R1-4	R1-5	R2-1	R2-2	R2-3	R2-4	R2-5	R3-1	R3-2	R3-3	R3-4	R3-5	R4-1	R4-2	R4-3	R4-4	R4-5	R5-1	R5-2	R5-3	R5-4	R5-5	R6-1	R6-2	R6-3	R6-4	R6-5	S1-1	S1-2	S1-3	S1-4	S1-5	S2-1	S2-2	S2-3	S2-4	S2-5	S3-1	S3-2	S3-3	S3-4	S3-5	S4-1	S4-2	S4-3	S4-4	S4-5	S5-1	S5-2	S5-3	S5-4	S5-5	S6-1	S6-2	S6-3	S6-4	S6-5
ko00270|g__Pantoea.s__Pantoea_dispersa	0	0	0	0	0	0	0	0	0	0.0368202069	0	0	0	0	0	2.0927119970	1.5360257909	0	0	0	0.0302123931	0	0	0.0368202069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Pantoea.s__Pantoea_eucrina	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2372537323	0.9216125920	0.5535921345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Pantoea.s__Pantoea_sesami	2.6762766637	1.3644159521	14.5620544210	2.3758923486	15.7434483395	6.6447474534	24.1280987483	62.5228837521	9.1562766126	9.3770438126	1.1366192755	1.3144088571	67.7595856521	19.6440271324	5.3772400367	12.9805371238	0.3412823021	10.0511835019	1.7934058617	9.8683865709	135.4288931607	21.7073688744	26.1734187215	22.5474843435	9.4119572449	40.2728228390	1.0861390994	7.8572387599	4.0940525980	3.6759121261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Pantoea.s__Pantoea_vagans	0	0	0	0	0	0	0	0.3556186551	0	0	0	0	0	0.3620947251	0	3.5717051849	5.2403093338	0	0.1477746479	0.5811226002	0	0	0	0.0369549150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Paraburkholderia.s__Paraburkholderia_caledonica	1.3980621328	0.2891416383	0.9379879194	0.8947466053	0.3127073091	1.1212019050	0.7280762323	3.2979836717	0.5992944380	2.4780620992	0.2679900072	0.1295764745	0.2088216607	0.0720467734	0.1737702776	0.0573045549	0.1343555872	0	0.1180637775	0.1381123794	1.4255464464	1.4441630056	1.0666180880	1.1330080000	0.6439657164	0.7183699316	0.4130245282	0.8114873225	0.9330059316	0.1787286010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0475342821	0	0	0
ko00270|g__Paraburkholderia.s__Paraburkholderia_caribensis	2.9904476068	1.4830353184	2.7478610209	1.2898928309	0.9143133311	0.4596052977	0.5241486678	3.8243439983	0.2227684799	7.3219061001	0.1756464947	0.2399917340	0.7081819475	0.9490597132	0.1526655195	0.8166420380	0.3322059042	0.2028269960	0.8784657840	0.3245072225	3.9180450847	1.1344418848	1.0248188805	4.8578911472	0.6282675937	0.9496044507	0.4488480341	0.9382728727	0.8822636021	0.5850466796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1904353829	0	0	0
ko00270|g__Paraburkholderia.s__Paraburkholderia_graminis	5.5055135758	0.5294244035	1.0378593103	0.7577236418	0.5833459635	2.5871449096	1.7748860828	5.3365760183	0.7086589419	8.7572987937	0	0	0	0	0	0	0	0	0.1457244900	0	4.9037967026	2.7457464941	3.8138069290	0.5560846989	0.9071383605	1.2532830994	0.8221609582	1.3259663254	0.7537941269	0.4003717604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Paraburkholderia.s__Paraburkholderia_phenoliruptrix	0	0	0	0	0	0	0	1.8108278963	0	0.2529631490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Paraburkholderia.s__Paraburkholderia_phytofirmans	0	0	0	0	0	0	0	3.5222755417	0	1.2858927940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Paraburkholderia.s__Paraburkholderia_sediminicola	1.1952073193	0.2388198604	1.1988091812	0.4248643030	0.2895846622	0.3722021309	0.3091716564	0.4236629248	0.2384414649	0.6342451143	0	0.0941462246	0.1698145005	0.3895675645	0	0.3888638663	0.1352381257	0	0	0	0.5909122729	0.3277951741	0.9575499916	0.2431409978	0.2762529909	0.1632120440	0	0.1946507400	0.3540944616	0.1829780642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0943901597	0	0	0
ko00270|g__Paraburkholderia.s__Paraburkholderia_terricola	1.3876068186	0.4290640219	1.0883606679	0.3809397617	0.3831728556	0.4246296293	0.5288279446	0.4230206086	0.2881671761	1.0663742641	0.1780738792	0.3042048067	0.2076306581	0.1039246015	0.0714132686	0.6055967446	0.0995759362	0.0290816030	0.3339847281	0.1519306543	0.9585379458	0.3573908737	0.7091593243	0.4318398054	0.2981103043	0.1090307764	0	0.6085743698	0.6034747979	0.3920188100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2109096719	0	0	0
ko00270|g__Pedobacter.s__Pedobacter_himalayensis	0.7074540629	0	0.3749783375	0	0	0.3288743094	0	1.1558254126	0	0	0	0	0.0998276191	0	0	0.1807337791	0.0602445930	0.2213745856	0.0085722858	0	0.2457630885	0	0	0.3383422361	0	0.0085722858	0	0	0.3238939668	0.2581875700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Polaromonas.s__Polaromonas_sp_JS666	0	0	0	0	0	0.2640432652	0	0.3226847370	0	0	0.6948577538	0	0.2639864144	0	0	0	0	0	0	0	0	0	0	0.7436709350	0	1.4747162267	0	0.6578534924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Pseudomonas.s__Pseudomonas_abietaniphila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4189171618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Pseudomonas.s__Pseudomonas_arsenicoxydans	0.0961047655	0.6856929699	1.0621371901	0	0	0	0	2.1428856653	0	0	0	4.9839052233	0	0	0	0.3855384887	2.1415656113	0	4.7642630930	2.6970647075	0	0.0305782344	0	2.6287240213	0.5456511660	2.0093010733	2.0717914274	0	0.6602223675	6.8198742695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Pseudomonas.s__Pseudomonas_chlororaphis	0	0	0	0	0	0	0.1528603472	0	0	0	0.1922476149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Pseudomonas.s__Pseudomonas_extremaustralis	0.0240309519	0	0	0	0	0	0	0.7097664785	0.0305782344	0.0720928556	0.1201357174	0	0	0	0	0	0	0	0	0	0.3563922596	0.1223129377	0	0.4727626960	0	0.2890299241	0	0	0.3980465066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Pseudomonas.s__Pseudomonas_fluorescens_group	0.0720928556	0	0	0	0	0	0	1.3371018116	0.3594277731	0.2346184864	0	0	0	0	0	0.1062251097	0	0	0	0.3322563453	1.1595007969	0.2446258753	0	0.5754706524	0.2892433399	0.4564282914	0	0	0.9340192183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Pseudomonas.s__Pseudomonas_monteilii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1342029686	0.3747615037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Pseudomonas.s__Pseudomonas_psychrotolerans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0581632060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Pseudomonas.s__Pseudomonas_putida	0.0480619037	0	1.2613471297	0	0	0	0.0305782344	1.0273702544	0.1759862493	0.1039626558	0	0	0	0	0	0	0	0.1201547593	0	0	1.2695665518	0	0	3.5821275284	0.9634819444	0	0	0	0	1.7023911200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Pseudomonas.s__Pseudomonas_putida_group	0	0	1.2739690579	0	0	0	0	1.4143119224	0.1744896179	0.1714254989	0	0	0	0	0	0	0	0.0961238075	0	0	1.2608572333	0	0	3.4035799779	1.3570865911	0	0	0	0	1.9869139960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Pseudomonas.s__Pseudomonas_sp_HMWF006	0	0	0	0	0	0	0	0	0	0.7347664331	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5563833170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Pseudomonas.s__Pseudomonas_umsongensis	0	0	0.5643877200	0	0	0	0	0	0	0	0	0.5706097591	0	0	0	0.0997984525	0	0	0.5364185678	0.3183849009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Rahnella.s__Rahnella_aquatilis	0	0	0	0	0	0	0	0	0	0.0604247862	0	0	0	0	0	0	0	0	0	0	0	0	0.3209092874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Ralstonia.s__Ralstonia_sp_NFACC01	4.3910037013	0	0	0	4.9125995953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2907881471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Rhizobacter.s__Rhizobacter_sp_Root404	2.3165777862	1.4653920656	1.4082220271	1.9937154710	1.7589241944	0	0	1.4665221705	0	0	0	0	0	0	0	0	2.1700874506	1.9357749631	1.5549814112	1.0245371797	2.4616854017	2.3456543142	2.0231035709	1.9655574300	1.3744904397	2.5797554580	2.1391124376	1.3787156157	2.1113175044	1.5842026858	2.3745824180	1.8480752334	0	2.6684902781	1.6121970219	0	0	0	0.8800502143	1.6717343752	0	0	0	0	2.0817994331	1.4373287723	2.0811259418	1.7868264389	2.2588227335	1.9067171449	2.5810371638	2.4643369693	2.4915152594	2.2883558678	2.6085064696	0	2.2584079389	2.1106646543	1.3788577430	2.7284374157
ko00270|g__Rhizobium.s__Rhizobium_etli	0	0	1.1899378361	0.9761748589	0	1.1354418573	0.2217971111	3.0416005997	0	0.8849554709	0	0.4713188611	0	0	0	0.5539685300	0	0	0.2813498459	0	1.3960721813	1.2052055282	0.5995535172	3.9471129810	1.4760663785	2.8187890350	0.5287945249	0.9276484099	0	0.5884383703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Rhizobium.s__Rhizobium_lusitanum	2.2362460587	0.7386527246	2.4503224275	1.6797387343	1.2546594978	3.1416233650	0.0822706705	8.8880931799	0	2.5458469645	0	0.2468120115	0.1452221900	0	0	0.2072506844	0	0	0.1384447305	0	1.1330010405	2.5255865564	2.2245368416	8.2459472103	0.2998023416	0.6211543984	0.3755971665	0.5840922491	1.9560236875	0.7141438053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Rhizobium.s__Rhizobium_sp_AC44_96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5124065094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Rhizobium.s__Rhizobium_tropici	3.3915169651	3.7617733397	2.9500942369	3.0904388964	3.6445548594	3.0843196951	2.1485271373	4.8674935666	1.7230853864	1.9667337213	2.2673316068	2.2159072739	2.1896951898	2.7142368166	1.5816288773	2.8139391460	1.8229040202	1.9178555662	2.3844037620	2.7292833002	2.1572161527	3.5798773851	4.9712158379	4.4004635732	3.9395438857	3.7089222278	4.9963839775	3.5385963403	4.7394441335	4.7719397391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Rhizobium.s__Rhizobium_tubonense	0	0.1390047262	0.0278009452	0	0.0242036983	0.1104552077	0.0556018905	0.0726110950	0	0	0	0	0	0	0	0	0	0	0	0	0.0853019515	0.3431287542	0.1428029578	0.2125653790	0.1857139917	0.4493344564	0.2592746446	0.2171121838	0.3227921299	0.3596866848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Rhodanobacter.s__Rhodanobacter_denitrificans	0	3.5763905655	2.6316179625	0	2.2649615688	5.3647908839	0	3.6131954817	2.5387517866	3.9551761129	0	0	0	0	0	0	0	0	0	0	5.0424070642	0	3.7044269882	4.4968977652	2.6235892145	0	5.4369039030	8.2775017840	0	0	0	0	0.2594931234	0	0	0	1.2671867574	0	0	0	0	0	0	0	0	0	0	0	0	0	9.4380269139	0	0	0	0	0	4.2309918260	0	2.4508528420	0
ko00270|g__Rhodanobacter.s__Rhodanobacter_sp_B05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4582688363	0	0	0	0	0	0.7207320096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6045804456	0	0	0	0	0	0	0	0	0
ko00270|g__Rhodanobacter.s__Rhodanobacter_sp_C06	1.7961332510	1.0382748110	1.2974108544	0	1.4148429673	1.5184431716	0	0.9804157772	0	1.2193634906	0	0	0	0	0	0	0	0	0	0	1.4688874199	0	0	1.1858537553	1.0087094604	0	1.7743785315	1.6780470649	0	0	0	0	1.0944836698	1.5863684320	0	1.6726739228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0144986074	0	0	0	0	0	0	0	0	1.1785483779
ko00270|g__Rhodanobacter.s__Rhodanobacter_sp_Soil772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0460003005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0095677245	0	0	0	0	0	0	0	0	0
ko00270|g__Rhodoferax.s__Rhodoferax_koreense	0	0	0	0	0	0	0	1.7895761645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Rhodoplanes.s__Rhodoplanes_sp_Z2_YC6860	2.5609222412	3.2432560095	2.0401290002	2.1182798806	3.7784998032	2.1402911806	0	4.5942165667	0	0	0	0	3.2733849465	0	0	0	0	0	0	0	4.1697910240	4.1458524309	2.9396896200	5.9770346908	2.3696998800	4.7893274272	4.8728347785	6.7211717359	7.7471971522	5.4245932747	0	2.7514390579	0	4.4288103216	0	0	0	2.9093563846	0	2.6114372853	0	0	0	0	0	0	0	0	4.6857220046	0	2.7815026604	3.5241671772	2.4352574250	3.3528568795	3.5902763348	2.6329232353	4.4920865226	2.3064928389	2.8775172355	4.7016410976
ko00270|g__Sphingomonas.s__Sphingomonas_melonis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7128438729	0
ko00270|g__Sphingomonas.s__Sphingomonas_panacis	0	0	0	0	0	0	0	0	0	6.3471571806	0	0	0	0	0	0	0	0	0	0	0	0	0	4.9249902519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Sphingomonas.s__Sphingomonas_sp_NFR15	0	0	0	0	0	0	0	2.5540595171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Sphingomonas.s__Sphingomonas_taxi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6748941293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2405045417	0
ko00270|g__Stenotrophomonas.s__Stenotrophomonas_indicatrix	0.3788614790	0	0	0	0	3.9250657607	0	0.2889072242	0	7.7512049934	1.3749058936	0	0	0	0	0	0	0	0	0	2.2231636936	2.2807018452	5.8249913978	8.2217130639	2.6900243344	1.7957303903	0	0	0	1.8397451462	0	0	0	0	0	0	0	0	1.9896743262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Stenotrophomonas.s__Stenotrophomonas_maltophilia	0.4979343547	0	0	0	0	0.4936509385	0	0.2814522938	0	0.7004383778	0.7813210537	0	0	0	0	0	0	0	0	0	0.7405871542	1.5484587977	0.9703294928	1.5020036695	0.3950372097	1.0970508704	0	0	0	1.3794595171	0	0	0	0	0	0	0	0	1.1768601569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Stenotrophomonas.s__Stenotrophomonas_rhizophila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8888565795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7173547332	0	0	0	0	0	0	0	0	0
ko00270|g__Stenotrophomonas.s__Stenotrophomonas_sp_HMWF003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6313912617	0	0	0	0	0	0	0	0	0
ko00270|g__Streptomyces.s__Streptomyces_canus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2778501650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Streptomyces.s__Streptomyces_diastatochromogenes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0006594828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Streptomyces.s__Streptomyces_mirabilis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3171731985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Streptomyces.s__Streptomyces_olivochromogenes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6224888019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Streptomyces.s__Streptomyces_sp_1	0	1.0668377713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0979305024	0	0	2.0610313578	0	0	1.3931394776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Streptomyces.s__Streptomyces_sp_TLI_235	0	0	0	0	0	0	0	0	0	0	0	2.5140149747	1.7397335286	1.6280897255	1.6741266732	0	0	0	1.6034444581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3504142914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Variovorax.s__Variovorax_boronicumulans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4636715135	3.1355791286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|g__Variovorax.s__Variovorax_paradoxus	7.2224144170	5.3336757792	3.7554033501	4.1563699165	2.3882240031	6.1601619973	4.5463754821	10.7407275443	0	9.2941337318	3.0908642518	5.6488775646	3.2809827035	2.8468697946	2.4539754724	3.1437907272	0	3.0281450817	2.1005505446	2.8645153829	7.1119157110	0	1.2989737488	0	3.5380536067	9.1798296117	5.4757891155	4.5199090547	4.8222963896	5.1199770844	0	0	0	0	0	0	0	0	3.1239535436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8219506564	0
ko00270|g__Yokenella.s__Yokenella_regensburgei	2.0276965625	0	0.1607823815	0	0	0.2565725704	0.2144563994	1.7933467569	0.2707928440	0.6230215478	0.0286824707	0.0286756868	0.3642293001	0.0586261765	0.0874988020	0.0371872048	0	0.2526171243	0	0.0286824707	0.9177368839	0.0215932838	0.0749704968	0.3127953886	0.0550964187	0.5247390861	0	0	0.4848379763	0.0507494075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270|unclassified	393.6705933752	400.1768793165	338.2656765054	359.1001582737	355.3715953595	397.7928162255	241.0088102519	395.4282523340	232.0293361673	294.7074698233	303.2709260851	367.6599125696	318.1375859353	333.7545476118	315.4628221760	324.0958907727	333.2220272386	362.0559157528	321.3002899850	376.8796588845	377.7473743531	374.5534051604	445.5389676121	414.9079908008	396.2682077611	420.3628291574	453.1682245206	380.7950522573	453.2568467067	429.2806254295	366.2203470956	363.4306174458	317.2792618401	401.9572379826	301.1768467634	351.1512316771	328.8518757224	333.6668684839	332.6177575345	323.7671484811	279.1749578780	358.1955166717	429.1957285253	280.0503158697	501.0526794978	304.3497859770	319.8089642559	300.6788621562	371.5157192300	296.0717359851	501.5937327137	331.6006704327	368.2051655823	393.0975089017	375.1714068076	422.0635375645	413.2868203085	318.9857755485	373.5612206944	388.0225103718
ko00280	745.2632485481	654.6699107678	566.0277361248	598.4416413794	593.6699594922	681.9731208268	391.9627329752	881.8243782574	373.1486894907	671.4910989224	444.7413714534	594.3148692575	487.3881627156	528.1133278504	477.7216967520	475.1178481212	512.6148468139	548.4918029689	494.6164147555	581.0408509992	841.7052865883	688.5184026466	786.5684136068	912.3242631436	636.6685188889	754.1264772705	720.1929967066	646.1545372613	763.3261523417	682.9816142955	455.2194859600	470.1469854267	384.2123209251	495.2624427163	364.0456524584	420.7763859172	406.8430318608	407.6625335482	394.1210806785	407.2369506552	356.9296037680	431.4549464707	516.1454763246	327.9581660895	626.7631663268	387.6058856711	397.2489023686	381.7471210157	487.6138656339	383.2649416860	665.0805618831	440.8730758674	471.4744800402	488.1392332823	466.3158510691	502.4402074244	536.2150801464	409.7406836182	487.2875561401	492.9723959373
ko00280|g__Achromobacter.s__Achromobacter_marplatensis	0	0	0.2611836766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00280|g__Achromobacter.s__Achromobacter_mucicolens	0	0	0.3466481413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00280|g__Achromobacter.s__Achromobacter_piechaudii	0	0	0.0334784064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00280|g__Achromobacter.s__Achromobacter_xylosoxidans	0	0	0.4741102411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00280|g__Agrobacterium.s__Agrobacterium_fabrum	0	0	0	0	0	0.0511613629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0255806815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00280|g__Agrobacterium.s__Agrobacterium_rhizogenes	0.2279381936	0	0	0.0236345158	0	0.2189605990	0	0.1903901109	0	0.0255806815	0	0	0	0	0	0	0	0	0	0	0.1493470901	0	0.0511613629	0.3685078180	0	0	0.0952712000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00280|g__Agrobacterium.s__Agrobacterium_tumefaciens	0	0	0	0	0	0.4195046278	0	0.3767043603	0	0.1348536302	0	0	0	0	0	0	0	0	0	0	0.1032087471	0	0.1282547683	0.9117032599	0	0	0	0.1180532681	0	0.3044633767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00280|g__Arthrobacter.s__Arthrobacter_sp_FB24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.9920914836	0	0	10.5326297563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00280|g__Bacillus.s__Bacillus_megaterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4992503748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
